local_datetime,canopy_cover,species,site,method
,99.4,Unknown,151_21,Green Canopy Cover Estimation from Field Scanner RGB images
,78.5,Unknown,148_16,Green Canopy Cover Estimation from Field Scanner RGB images
,87.3,Unknown,430_20,Green Canopy Cover Estimation from Field Scanner RGB images
,99.1,Unknown,275_11,Green Canopy Cover Estimation from Field Scanner RGB images
,97.5,Unknown,197_28,Green Canopy Cover Estimation from Field Scanner RGB images
,99.7,Unknown,331_39,Green Canopy Cover Estimation from Field Scanner RGB images
,98.9,Unknown,284_7,Green Canopy Cover Estimation from Field Scanner RGB images
,71.8,Unknown,214_8,Green Canopy Cover Estimation from Field Scanner RGB images
,99.1,Unknown,15_30,Green Canopy Cover Estimation from Field Scanner RGB images
,82.8,Unknown,241_62,Green Canopy Cover Estimation from Field Scanner RGB images
,97.5,Unknown,288_16,Green Canopy Cover Estimation from Field Scanner RGB images
,94.7,Unknown,374_47,Green Canopy Cover Estimation from Field Scanner RGB images
,92.1,Unknown,200_21,Green Canopy Cover Estimation from Field Scanner RGB images
,99.5,Unknown,198_25,Green Canopy Cover Estimation from Field Scanner RGB images
,85.5,Unknown,249_63,Green Canopy Cover Estimation from Field Scanner RGB images
,98.4,Unknown,400_42,Green Canopy Cover Estimation from Field Scanner RGB images
,99.7,Unknown,297_34,Green Canopy Cover Estimation from Field Scanner RGB images
,99.8,Unknown,87_33,Green Canopy Cover Estimation from Field Scanner RGB images
,99.4,Unknown,89_38,Green Canopy Cover Estimation from Field Scanner RGB images
,92.6,Unknown,183_56,Green Canopy Cover Estimation from Field Scanner RGB images
,98.7,Unknown,356_12,Green Canopy Cover Estimation from Field Scanner RGB images
,96.4,Unknown,36_70,Green Canopy Cover Estimation from Field Scanner RGB images
,99.8,Unknown,124_34,Green Canopy Cover Estimation from Field Scanner RGB images
,91.5,Unknown,216_12,Green Canopy Cover Estimation from Field Scanner RGB images
,93.5,Unknown,177_68,Green Canopy Cover Estimation from Field Scanner RGB images
,99.5,Unknown,127_27,Green Canopy Cover Estimation from Field Scanner RGB images
,96.7,Unknown,449_57,Green Canopy Cover Estimation from Field Scanner RGB images
,91.2,Unknown,31_61,Green Canopy Cover Estimation from Field Scanner RGB images
,93.6,Unknown,375_49,Green Canopy Cover Estimation from Field Scanner RGB images
,95.5,Unknown,403_35,Green Canopy Cover Estimation from Field Scanner RGB images
,95.6,Unknown,145_10,Green Canopy Cover Estimation from Field Scanner RGB images
,95.1,Unknown,422_3,Green Canopy Cover Estimation from Field Scanner RGB images
,90.7,Unknown,169_58,Green Canopy Cover Estimation from Field Scanner RGB images
,91.1,Unknown,135_11,Green Canopy Cover Estimation from Field Scanner RGB images
,81.7,Unknown,186_50,Green Canopy Cover Estimation from Field Scanner RGB images
,97.9,Unknown,295_29,Green Canopy Cover Estimation from Field Scanner RGB images
,83.5,Unknown,318_65,Green Canopy Cover Estimation from Field Scanner RGB images
,94.5,Unknown,411_19,Green Canopy Cover Estimation from Field Scanner RGB images
,81.7,Unknown,115_52,Green Canopy Cover Estimation from Field Scanner RGB images
,95.6,Unknown,429_17,Green Canopy Cover Estimation from Field Scanner RGB images
,96.6,Unknown,339_23,Green Canopy Cover Estimation from Field Scanner RGB images
,94.5,Unknown,279_3,Green Canopy Cover Estimation from Field Scanner RGB images
,99.6,Unknown,269_24,Green Canopy Cover Estimation from Field Scanner RGB images
,87.2,Unknown,192_38,Green Canopy Cover Estimation from Field Scanner RGB images
,99.9,Unknown,363_26,Green Canopy Cover Estimation from Field Scanner RGB images
,90.4,Unknown,430_19,Green Canopy Cover Estimation from Field Scanner RGB images
,91.1,Unknown,266_29,Green Canopy Cover Estimation from Field Scanner RGB images
,87.2,Unknown,159_37,Green Canopy Cover Estimation from Field Scanner RGB images
,98.6,Unknown,426_12,Green Canopy Cover Estimation from Field Scanner RGB images
,99.2,Unknown,100_60,Green Canopy Cover Estimation from Field Scanner RGB images
,96.6,Unknown,270_21,Green Canopy Cover Estimation from Field Scanner RGB images
,91.9,Unknown,75_10,Green Canopy Cover Estimation from Field Scanner RGB images
,99.8,Unknown,309_57,Green Canopy Cover Estimation from Field Scanner RGB images
,94.4,Unknown,38_66,Green Canopy Cover Estimation from Field Scanner RGB images
,98.7,Unknown,153_26,Green Canopy Cover Estimation from Field Scanner RGB images
,99,Unknown,414_14,Green Canopy Cover Estimation from Field Scanner RGB images
,79.9,Unknown,167_53,Green Canopy Cover Estimation from Field Scanner RGB images
,79.6,Unknown,25_49,Green Canopy Cover Estimation from Field Scanner RGB images
,96,Unknown,185_52,Green Canopy Cover Estimation from Field Scanner RGB images
,91.4,Unknown,255_52,Green Canopy Cover Estimation from Field Scanner RGB images
,87.5,Unknown,352_3,Green Canopy Cover Estimation from Field Scanner RGB images
,99.8,Unknown,300_39,Green Canopy Cover Estimation from Field Scanner RGB images
,95.4,Unknown,364_28,Green Canopy Cover Estimation from Field Scanner RGB images
,94.1,Unknown,299_37,Green Canopy Cover Estimation from Field Scanner RGB images
,98.4,Unknown,288_15,Green Canopy Cover Estimation from Field Scanner RGB images
,94.2,Unknown,140_1,Green Canopy Cover Estimation from Field Scanner RGB images
,98.8,Unknown,367_33,Green Canopy Cover Estimation from Field Scanner RGB images
,98,Unknown,347_8,Green Canopy Cover Estimation from Field Scanner RGB images
,96.1,Unknown,274_14,Green Canopy Cover Estimation from Field Scanner RGB images
,99.9,Unknown,105_69,Green Canopy Cover Estimation from Field Scanner RGB images
,99.8,Unknown,84_27,Green Canopy Cover Estimation from Field Scanner RGB images
,98.4,Unknown,441_41,Green Canopy Cover Estimation from Field Scanner RGB images
,95.4,Unknown,285_9,Green Canopy Cover Estimation from Field Scanner RGB images
,85.3,Unknown,230_40,Green Canopy Cover Estimation from Field Scanner RGB images
,88,Unknown,322_58,Green Canopy Cover Estimation from Field Scanner RGB images
,99.1,Unknown,418_6,Green Canopy Cover Estimation from Field Scanner RGB images
,98.6,Unknown,134_13,Green Canopy Cover Estimation from Field Scanner RGB images
,93.4,Unknown,411_20,Green Canopy Cover Estimation from Field Scanner RGB images
,96.9,Unknown,9_18,Green Canopy Cover Estimation from Field Scanner RGB images
,84.3,Unknown,304_47,Green Canopy Cover Estimation from Field Scanner RGB images
,97.7,Unknown,210_1,Green Canopy Cover Estimation from Field Scanner RGB images
,96.6,Unknown,302_44,Green Canopy Cover Estimation from Field Scanner RGB images
,97.9,Unknown,187_48,Green Canopy Cover Estimation from Field Scanner RGB images
,99.9,Unknown,401_39,Green Canopy Cover Estimation from Field Scanner RGB images
,98.6,Unknown,41_60,Green Canopy Cover Estimation from Field Scanner RGB images
,80.2,Unknown,46_49,Green Canopy Cover Estimation from Field Scanner RGB images
,81.9,Unknown,113_55,Green Canopy Cover Estimation from Field Scanner RGB images
,87.4,Unknown,149_17,Green Canopy Cover Estimation from Field Scanner RGB images
,85.3,Unknown,222_23,Green Canopy Cover Estimation from Field Scanner RGB images
,84.6,Unknown,144_8,Green Canopy Cover Estimation from Field Scanner RGB images
,94.4,Unknown,77_14,Green Canopy Cover Estimation from Field Scanner RGB images
,91.1,Unknown,174_67,Green Canopy Cover Estimation from Field Scanner RGB images
,99.5,Unknown,164_47,Green Canopy Cover Estimation from Field Scanner RGB images
,98.7,Unknown,59_23,Green Canopy Cover Estimation from Field Scanner RGB images
,96.6,Unknown,283_6,Green Canopy Cover Estimation from Field Scanner RGB images
,96.1,Unknown,2_3,Green Canopy Cover Estimation from Field Scanner RGB images
,85.8,Unknown,353_5,Green Canopy Cover Estimation from Field Scanner RGB images
,96.8,Unknown,130_21,Green Canopy Cover Estimation from Field Scanner RGB images
,98.7,Unknown,153_25,Green Canopy Cover Estimation from Field Scanner RGB images
,94.6,Unknown,267_27,Green Canopy Cover Estimation from Field Scanner RGB images
,96.8,Unknown,117_47,Green Canopy Cover Estimation from Field Scanner RGB images
,96.5,Unknown,422_4,Green Canopy Cover Estimation from Field Scanner RGB images
,88.4,Unknown,330_42,Green Canopy Cover Estimation from Field Scanner RGB images
,99.8,Unknown,191_40,Green Canopy Cover Estimation from Field Scanner RGB images
,96.8,Unknown,443_46,Green Canopy Cover Estimation from Field Scanner RGB images
,94.9,Unknown,335_31,Green Canopy Cover Estimation from Field Scanner RGB images
,97.1,Unknown,417_7,Green Canopy Cover Estimation from Field Scanner RGB images
,99.9,Unknown,278_6,Green Canopy Cover Estimation from Field Scanner RGB images
,96.1,Unknown,95_49,Green Canopy Cover Estimation from Field Scanner RGB images
,99.5,Unknown,360_19,Green Canopy Cover Estimation from Field Scanner RGB images
,86.5,Unknown,353_6,Green Canopy Cover Estimation from Field Scanner RGB images
,96.8,Unknown,99_58,Green Canopy Cover Estimation from Field Scanner RGB images
,85.7,Unknown,307_53,Green Canopy Cover Estimation from Field Scanner RGB images
,99.8,Unknown,91_41,Green Canopy Cover Estimation from Field Scanner RGB images
,98.4,Unknown,219_18,Green Canopy Cover Estimation from Field Scanner RGB images
,97.9,Unknown,268_26,Green Canopy Cover Estimation from Field Scanner RGB images
,91.5,Unknown,348_6,Green Canopy Cover Estimation from Field Scanner RGB images
,94.5,Unknown,156_32,Green Canopy Cover Estimation from Field Scanner RGB images
,89.5,Unknown,44_54,Green Canopy Cover Estimation from Field Scanner RGB images
,87.9,Unknown,80_20,Green Canopy Cover Estimation from Field Scanner RGB images
,98.5,Unknown,8_15,Green Canopy Cover Estimation from Field Scanner RGB images
,97.8,Unknown,382_64,Green Canopy Cover Estimation from Field Scanner RGB images
,97,Unknown,122_37,Green Canopy Cover Estimation from Field Scanner RGB images
,95.2,Unknown,340_22,Green Canopy Cover Estimation from Field Scanner RGB images
,96,Unknown,137_7,Green Canopy Cover Estimation from Field Scanner RGB images
,92.4,Unknown,327_48,Green Canopy Cover Estimation from Field Scanner RGB images
,85.6,Unknown,332_37,Green Canopy Cover Estimation from Field Scanner RGB images
,97,Unknown,12_24,Green Canopy Cover Estimation from Field Scanner RGB images
,91.3,Unknown,39_64,Green Canopy Cover Estimation from Field Scanner RGB images
,97,Unknown,225_29,Green Canopy Cover Estimation from Field Scanner RGB images
,97.1,Unknown,431_21,Green Canopy Cover Estimation from Field Scanner RGB images
,99.5,Unknown,106_70,Green Canopy Cover Estimation from Field Scanner RGB images
,85.7,Unknown,170_59,Green Canopy Cover Estimation from Field Scanner RGB images
,99.8,Unknown,378_55,Green Canopy Cover Estimation from Field Scanner RGB images
,99.4,Unknown,281_2,Green Canopy Cover Estimation from Field Scanner RGB images
,99.6,Unknown,83_25,Green Canopy Cover Estimation from Field Scanner RGB images
,88,Unknown,126_29,Green Canopy Cover Estimation from Field Scanner RGB images
,99.6,Unknown,264_34,Green Canopy Cover Estimation from Field Scanner RGB images
,85,Unknown,192_37,Green Canopy Cover Estimation from Field Scanner RGB images
,90,Unknown,179_64,Green Canopy Cover Estimation from Field Scanner RGB images
,91,Unknown,262_37,Green Canopy Cover Estimation from Field Scanner RGB images
,95.8,Unknown,57_27,Green Canopy Cover Estimation from Field Scanner RGB images
,98.5,Unknown,395_52,Green Canopy Cover Estimation from Field Scanner RGB images
,99.7,Unknown,131_20,Green Canopy Cover Estimation from Field Scanner RGB images
,98.8,Unknown,444_47,Green Canopy Cover Estimation from Field Scanner RGB images
,92.3,Unknown,63_15,Green Canopy Cover Estimation from Field Scanner RGB images
,96.3,Unknown,53_36,Green Canopy Cover Estimation from Field Scanner RGB images
,95.9,Unknown,267_28,Green Canopy Cover Estimation from Field Scanner RGB images
,98.6,Unknown,92_43,Green Canopy Cover Estimation from Field Scanner RGB images
,96.9,Unknown,416_9,Green Canopy Cover Estimation from Field Scanner RGB images
,95.6,Unknown,413_16,Green Canopy Cover Estimation from Field Scanner RGB images
,88.7,Unknown,166_51,Green Canopy Cover Estimation from Field Scanner RGB images
,99.3,Unknown,392_58,Green Canopy Cover Estimation from Field Scanner RGB images
,95.4,Unknown,201_19,Green Canopy Cover Estimation from Field Scanner RGB images
,95.4,Unknown,334_34,Green Canopy Cover Estimation from Field Scanner RGB images
,95.1,Unknown,242_63,Green Canopy Cover Estimation from Field Scanner RGB images
,99.5,Unknown,132_18,Green Canopy Cover Estimation from Field Scanner RGB images
,89.3,Unknown,348_5,Green Canopy Cover Estimation from Field Scanner RGB images
,92.3,Unknown,262_38,Green Canopy Cover Estimation from Field Scanner RGB images
,84.4,Unknown,189_43,Green Canopy Cover Estimation from Field Scanner RGB images
,97.6,Unknown,13_26,Green Canopy Cover Estimation from Field Scanner RGB images
,86.2,Unknown,173_66,Green Canopy Cover Estimation from Field Scanner RGB images
,82.9,Unknown,310_59,Green Canopy Cover Estimation from Field Scanner RGB images
,98.8,Unknown,301_42,Green Canopy Cover Estimation from Field Scanner RGB images
,93.5,Unknown,343_16,Green Canopy Cover Estimation from Field Scanner RGB images
,89.8,Unknown,319_64,Green Canopy Cover Estimation from Field Scanner RGB images
,95.6,Unknown,421_1,Green Canopy Cover Estimation from Field Scanner RGB images
,86.3,Unknown,332_38,Green Canopy Cover Estimation from Field Scanner RGB images
,99.1,Unknown,51_40,Green Canopy Cover Estimation from Field Scanner RGB images
,99,Unknown,154_27,Green Canopy Cover Estimation from Field Scanner RGB images
,99.7,Unknown,70_2,Green Canopy Cover Estimation from Field Scanner RGB images
,83.3,Unknown,171_61,Green Canopy Cover Estimation from Field Scanner RGB images
,92.5,Unknown,67_8,Green Canopy Cover Estimation from Field Scanner RGB images
,97.2,Unknown,287_14,Green Canopy Cover Estimation from Field Scanner RGB images
,96.2,Unknown,445_49,Green Canopy Cover Estimation from Field Scanner RGB images
,93.9,Unknown,337_27,Green Canopy Cover Estimation from Field Scanner RGB images
,99.4,Unknown,238_56,Green Canopy Cover Estimation from Field Scanner RGB images
,89.7,Unknown,114_54,Green Canopy Cover Estimation from Field Scanner RGB images
,98,Unknown,382_63,Green Canopy Cover Estimation from Field Scanner RGB images
,89,Unknown,212_4,Green Canopy Cover Estimation from Field Scanner RGB images
,94,Unknown,406_29,Green Canopy Cover Estimation from Field Scanner RGB images
,99.3,Unknown,160_39,Green Canopy Cover Estimation from Field Scanner RGB images
,81.3,Unknown,384_67,Green Canopy Cover Estimation from Field Scanner RGB images
,83.1,Unknown,384_68,Green Canopy Cover Estimation from Field Scanner RGB images
,91,Unknown,407_27,Green Canopy Cover Estimation from Field Scanner RGB images
,98.2,Unknown,436_32,Green Canopy Cover Estimation from Field Scanner RGB images
,88.8,Unknown,245_69,Green Canopy Cover Estimation from Field Scanner RGB images
,98,Unknown,329_44,Green Canopy Cover Estimation from Field Scanner RGB images
,81.5,Unknown,222_24,Green Canopy Cover Estimation from Field Scanner RGB images
,91.7,Unknown,66_10,Green Canopy Cover Estimation from Field Scanner RGB images
,86.4,Unknown,314_68,Green Canopy Cover Estimation from Field Scanner RGB images
,99.5,Unknown,142_3,Green Canopy Cover Estimation from Field Scanner RGB images
,97.5,Unknown,168_55,Green Canopy Cover Estimation from Field Scanner RGB images
,97.2,Unknown,449_58,Green Canopy Cover Estimation from Field Scanner RGB images
,99.7,Unknown,370_40,Green Canopy Cover Estimation from Field Scanner RGB images
,99.9,Unknown,261_39,Green Canopy Cover Estimation from Field Scanner RGB images
,90.8,Unknown,5_10,Green Canopy Cover Estimation from Field Scanner RGB images
,95.6,Unknown,254_54,Green Canopy Cover Estimation from Field Scanner RGB images
,95.4,Unknown,39_63,Green Canopy Cover Estimation from Field Scanner RGB images
,96.9,Unknown,18_36,Green Canopy Cover Estimation from Field Scanner RGB images
,89.7,Unknown,256_49,Green Canopy Cover Estimation from Field Scanner RGB images
,92.5,Unknown,373_45,Green Canopy Cover Estimation from Field Scanner RGB images
,99,Unknown,425_10,Green Canopy Cover Estimation from Field Scanner RGB images
,99.3,Unknown,91_42,Green Canopy Cover Estimation from Field Scanner RGB images
,99,Unknown,227_33,Green Canopy Cover Estimation from Field Scanner RGB images
,88.6,Unknown,325_51,Green Canopy Cover Estimation from Field Scanner RGB images
,95.4,Unknown,202_17,Green Canopy Cover Estimation from Field Scanner RGB images
,99.2,Unknown,368_36,Green Canopy Cover Estimation from Field Scanner RGB images
,86.9,Unknown,135_12,Green Canopy Cover Estimation from Field Scanner RGB images
,88,Unknown,246_69,Green Canopy Cover Estimation from Field Scanner RGB images
,98.9,Unknown,437_34,Green Canopy Cover Estimation from Field Scanner RGB images
,94.8,Unknown,299_38,Green Canopy Cover Estimation from Field Scanner RGB images
,96.6,Unknown,45_52,Green Canopy Cover Estimation from Field Scanner RGB images
,94.7,Unknown,174_68,Green Canopy Cover Estimation from Field Scanner RGB images
,98.4,Unknown,54_33,Green Canopy Cover Estimation from Field Scanner RGB images
,91.4,Unknown,291_22,Green Canopy Cover Estimation from Field Scanner RGB images
,95.1,Unknown,136_10,Green Canopy Cover Estimation from Field Scanner RGB images
,87.8,Unknown,47_47,Green Canopy Cover Estimation from Field Scanner RGB images
,93.3,Unknown,394_53,Green Canopy Cover Estimation from Field Scanner RGB images
,97.8,Unknown,61_20,Green Canopy Cover Estimation from Field Scanner RGB images
,98.2,Unknown,283_5,Green Canopy Cover Estimation from Field Scanner RGB images
,90,Unknown,330_41,Green Canopy Cover Estimation from Field Scanner RGB images
,95.6,Unknown,284_8,Green Canopy Cover Estimation from Field Scanner RGB images
,98.6,Unknown,94_47,Green Canopy Cover Estimation from Field Scanner RGB images
,98.4,Unknown,103_65,Green Canopy Cover Estimation from Field Scanner RGB images
,81.5,Unknown,184_53,Green Canopy Cover Estimation from Field Scanner RGB images
,95.4,Unknown,341_19,Green Canopy Cover Estimation from Field Scanner RGB images
,94.1,Unknown,137_8,Green Canopy Cover Estimation from Field Scanner RGB images
,97.2,Unknown,375_50,Green Canopy Cover Estimation from Field Scanner RGB images
,99.1,Unknown,397_47,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,90_39,Green Canopy Cover Estimation from Field Scanner RGB images
,99.5,Unknown,21_41,Green Canopy Cover Estimation from Field Scanner RGB images
,91.8,Unknown,237_53,Green Canopy Cover Estimation from Field Scanner RGB images
,97.4,Unknown,225_30,Green Canopy Cover Estimation from Field Scanner RGB images
,93.7,Unknown,335_32,Green Canopy Cover Estimation from Field Scanner RGB images
,88.1,Unknown,319_63,Green Canopy Cover Estimation from Field Scanner RGB images
,87.8,Unknown,228_35,Green Canopy Cover Estimation from Field Scanner RGB images
,99.8,Unknown,448_56,Green Canopy Cover Estimation from Field Scanner RGB images
,97.8,Unknown,50_42,Green Canopy Cover Estimation from Field Scanner RGB images
,99.2,Unknown,154_28,Green Canopy Cover Estimation from Field Scanner RGB images
,99,Unknown,204_14,Green Canopy Cover Estimation from Field Scanner RGB images
,83.2,Unknown,37_68,Green Canopy Cover Estimation from Field Scanner RGB images
,99.5,Unknown,83_26,Green Canopy Cover Estimation from Field Scanner RGB images
,99.3,Unknown,414_13,Green Canopy Cover Estimation from Field Scanner RGB images
,99.5,Unknown,300_40,Green Canopy Cover Estimation from Field Scanner RGB images
,94.3,Unknown,399_44,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,90_40,Green Canopy Cover Estimation from Field Scanner RGB images
,91.4,Unknown,35_69,Green Canopy Cover Estimation from Field Scanner RGB images
,81,Unknown,30_60,Green Canopy Cover Estimation from Field Scanner RGB images
,99.2,Unknown,224_28,Green Canopy Cover Estimation from Field Scanner RGB images
,86.9,Unknown,322_57,Green Canopy Cover Estimation from Field Scanner RGB images
,93.1,Unknown,442_43,Green Canopy Cover Estimation from Field Scanner RGB images
,84.5,Unknown,314_67,Green Canopy Cover Estimation from Field Scanner RGB images
,95.5,Unknown,272_17,Green Canopy Cover Estimation from Field Scanner RGB images
,90.7,Unknown,256_50,Green Canopy Cover Estimation from Field Scanner RGB images
,96.2,Unknown,54_34,Green Canopy Cover Estimation from Field Scanner RGB images
,99.2,Unknown,190_42,Green Canopy Cover Estimation from Field Scanner RGB images
,97.2,Unknown,259_44,Green Canopy Cover Estimation from Field Scanner RGB images
,84.2,Unknown,383_66,Green Canopy Cover Estimation from Field Scanner RGB images
,99.6,Unknown,105_70,Green Canopy Cover Estimation from Field Scanner RGB images
,99.2,Unknown,349_3,Green Canopy Cover Estimation from Field Scanner RGB images
,99.3,Unknown,197_27,Green Canopy Cover Estimation from Field Scanner RGB images
,88.4,Unknown,333_36,Green Canopy Cover Estimation from Field Scanner RGB images
,96.2,Unknown,380_60,Green Canopy Cover Estimation from Field Scanner RGB images
,85.6,Unknown,386_69,Green Canopy Cover Estimation from Field Scanner RGB images
,91.5,Unknown,3_6,Green Canopy Cover Estimation from Field Scanner RGB images
,95.6,Unknown,234_47,Green Canopy Cover Estimation from Field Scanner RGB images
,85.2,Unknown,249_64,Green Canopy Cover Estimation from Field Scanner RGB images
,99.8,Unknown,297_33,Green Canopy Cover Estimation from Field Scanner RGB images
,97.2,Unknown,146_11,Green Canopy Cover Estimation from Field Scanner RGB images
,96.9,Unknown,396_49,Green Canopy Cover Estimation from Field Scanner RGB images
,99.5,Unknown,121_39,Green Canopy Cover Estimation from Field Scanner RGB images
,90.5,Unknown,393_55,Green Canopy Cover Estimation from Field Scanner RGB images
,88.7,Unknown,269_23,Green Canopy Cover Estimation from Field Scanner RGB images
,71.6,Unknown,369_37,Green Canopy Cover Estimation from Field Scanner RGB images
,91.3,Unknown,79_18,Green Canopy Cover Estimation from Field Scanner RGB images
,53.4,Unknown,207_7,Green Canopy Cover Estimation from Field Scanner RGB images
,78.3,Unknown,55_32,Green Canopy Cover Estimation from Field Scanner RGB images
,59.8,Unknown,316_69,Green Canopy Cover Estimation from Field Scanner RGB images
,67.2,Unknown,199_23,Green Canopy Cover Estimation from Field Scanner RGB images
,61.8,Unknown,354_7,Green Canopy Cover Estimation from Field Scanner RGB images
,79.5,Unknown,423_5,Green Canopy Cover Estimation from Field Scanner RGB images
,76.9,Unknown,152_23,Green Canopy Cover Estimation from Field Scanner RGB images
,81.6,Unknown,276_9,Green Canopy Cover Estimation from Field Scanner RGB images
,94.8,Unknown,404_34,Green Canopy Cover Estimation from Field Scanner RGB images
,74.9,Unknown,56_30,Green Canopy Cover Estimation from Field Scanner RGB images
,55.3,Unknown,22_44,Green Canopy Cover Estimation from Field Scanner RGB images
,54.7,Unknown,208_6,Green Canopy Cover Estimation from Field Scanner RGB images
,95.2,Unknown,403_36,Green Canopy Cover Estimation from Field Scanner RGB images
,67.3,Unknown,27_54,Green Canopy Cover Estimation from Field Scanner RGB images
,70.8,Unknown,359_17,Green Canopy Cover Estimation from Field Scanner RGB images
,82.7,Unknown,181_60,Green Canopy Cover Estimation from Field Scanner RGB images
,85.8,Unknown,48_45,Green Canopy Cover Estimation from Field Scanner RGB images
,65.1,Unknown,64_14,Green Canopy Cover Estimation from Field Scanner RGB images
,73.5,Unknown,14_28,Green Canopy Cover Estimation from Field Scanner RGB images
,98.9,Unknown,103_66,Green Canopy Cover Estimation from Field Scanner RGB images
,93.1,Unknown,143_5,Green Canopy Cover Estimation from Field Scanner RGB images
,85.7,Unknown,81_22,Green Canopy Cover Estimation from Field Scanner RGB images
,74.5,Unknown,193_35,Green Canopy Cover Estimation from Field Scanner RGB images
,89.2,Unknown,358_16,Green Canopy Cover Estimation from Field Scanner RGB images
,92.4,Unknown,402_37,Green Canopy Cover Estimation from Field Scanner RGB images
,86.1,Unknown,264_33,Green Canopy Cover Estimation from Field Scanner RGB images
,84.6,Unknown,73_6,Green Canopy Cover Estimation from Field Scanner RGB images
,92.8,Unknown,401_40,Green Canopy Cover Estimation from Field Scanner RGB images
,61,Unknown,38_65,Green Canopy Cover Estimation from Field Scanner RGB images
,94,Unknown,12_23,Green Canopy Cover Estimation from Field Scanner RGB images
,70.2,Unknown,364_27,Green Canopy Cover Estimation from Field Scanner RGB images
,86.9,Unknown,408_26,Green Canopy Cover Estimation from Field Scanner RGB images
,82,Unknown,98_55,Green Canopy Cover Estimation from Field Scanner RGB images
,96.5,Unknown,18_35,Green Canopy Cover Estimation from Field Scanner RGB images
,68.9,Unknown,313_65,Green Canopy Cover Estimation from Field Scanner RGB images
,76.9,Unknown,55_31,Green Canopy Cover Estimation from Field Scanner RGB images
,72.7,Unknown,170_60,Green Canopy Cover Estimation from Field Scanner RGB images
,86.3,Unknown,215_9,Green Canopy Cover Estimation from Field Scanner RGB images
,82.6,Unknown,112_57,Green Canopy Cover Estimation from Field Scanner RGB images
,63.1,Unknown,84_28,Green Canopy Cover Estimation from Field Scanner RGB images
,89.9,Unknown,128_25,Green Canopy Cover Estimation from Field Scanner RGB images
,82.5,Unknown,152_24,Green Canopy Cover Estimation from Field Scanner RGB images
,66,Unknown,131_19,Green Canopy Cover Estimation from Field Scanner RGB images
,62.3,Unknown,65_12,Green Canopy Cover Estimation from Field Scanner RGB images
,64.4,Unknown,24_48,Green Canopy Cover Estimation from Field Scanner RGB images
,82.3,Unknown,165_50,Green Canopy Cover Estimation from Field Scanner RGB images
,68.4,Unknown,2_4,Green Canopy Cover Estimation from Field Scanner RGB images
,98,Unknown,433_26,Green Canopy Cover Estimation from Field Scanner RGB images
,66.1,Unknown,108_65,Green Canopy Cover Estimation from Field Scanner RGB images
,95,Unknown,298_35,Green Canopy Cover Estimation from Field Scanner RGB images
,88,Unknown,376_51,Green Canopy Cover Estimation from Field Scanner RGB images
,53.6,Unknown,247_68,Green Canopy Cover Estimation from Field Scanner RGB images
,88.7,Unknown,45_51,Green Canopy Cover Estimation from Field Scanner RGB images
,80.7,Unknown,81_21,Green Canopy Cover Estimation from Field Scanner RGB images
,90.9,Unknown,40_61,Green Canopy Cover Estimation from Field Scanner RGB images
,61.5,Unknown,343_15,Green Canopy Cover Estimation from Field Scanner RGB images
,70.3,Unknown,171_62,Green Canopy Cover Estimation from Field Scanner RGB images
,82.3,Unknown,406_30,Green Canopy Cover Estimation from Field Scanner RGB images
,82.1,Unknown,374_48,Green Canopy Cover Estimation from Field Scanner RGB images
,75.1,Unknown,202_18,Green Canopy Cover Estimation from Field Scanner RGB images
,92.2,Unknown,365_29,Green Canopy Cover Estimation from Field Scanner RGB images
,73.5,Unknown,320_62,Green Canopy Cover Estimation from Field Scanner RGB images
,89,Unknown,293_26,Green Canopy Cover Estimation from Field Scanner RGB images
,49.4,Unknown,220_19,Green Canopy Cover Estimation from Field Scanner RGB images
,86.4,Unknown,16_31,Green Canopy Cover Estimation from Field Scanner RGB images
,88.1,Unknown,73_5,Green Canopy Cover Estimation from Field Scanner RGB images
,93.3,Unknown,107_68,Green Canopy Cover Estimation from Field Scanner RGB images
,80.6,Unknown,336_30,Green Canopy Cover Estimation from Field Scanner RGB images
,74.7,Unknown,446_51,Green Canopy Cover Estimation from Field Scanner RGB images
,94.3,Unknown,405_31,Green Canopy Cover Estimation from Field Scanner RGB images
,67.3,Unknown,150_20,Green Canopy Cover Estimation from Field Scanner RGB images
,61.9,Unknown,355_9,Green Canopy Cover Estimation from Field Scanner RGB images
,92.3,Unknown,415_11,Green Canopy Cover Estimation from Field Scanner RGB images
,82.2,Unknown,260_41,Green Canopy Cover Estimation from Field Scanner RGB images
,76.7,Unknown,239_57,Green Canopy Cover Estimation from Field Scanner RGB images
,80.5,Unknown,158_36,Green Canopy Cover Estimation from Field Scanner RGB images
,96.5,Unknown,363_25,Green Canopy Cover Estimation from Field Scanner RGB images
,80.6,Unknown,29_58,Green Canopy Cover Estimation from Field Scanner RGB images
,64.7,Unknown,438_36,Green Canopy Cover Estimation from Field Scanner RGB images
,58.6,Unknown,69_4,Green Canopy Cover Estimation from Field Scanner RGB images
,56.2,Unknown,109_64,Green Canopy Cover Estimation from Field Scanner RGB images
,92,Unknown,221_21,Green Canopy Cover Estimation from Field Scanner RGB images
,94.6,Unknown,282_4,Green Canopy Cover Estimation from Field Scanner RGB images
,87.9,Unknown,101_62,Green Canopy Cover Estimation from Field Scanner RGB images
